devolucaoId,protocolo,mesRef,dataAbertura,dataFechamento,motivoId,unidadeId,canalEntrada,criticidade,slaDias,tempoCorrecaoDias,slaEstourado,status
263,DV-100263,2025-01,2025-01-16,2025-01-21,156,2,E-mail,Média,6,5,0,Concluído
264,DV-100264,2025-01,2025-01-11,2025-01-17,157,4,E-mail,Média,6,6,0,Concluído
265,DV-100265,2025-01,2025-01-02,2025-01-09,157,2,Portal SILIC,Média,6,7,1,Concluído
266,DV-100266,2025-01,2025-01-05,2025-01-10,158,17,E-mail,Média,6,5,0,Concluído
267,DV-100267,2025-01,2025-01-08,2025-01-14,159,15,Portal SILIC,Média,6,6,0,Concluído
268,DV-100268,2025-01,2025-01-20,2025-01-26,159,8,Esteira Interna,Média,6,6,0,Concluído
269,DV-100269,2025-01,2025-01-10,2025-01-14,160,6,Portal SILIC,Média,6,4,0,Concluído
270,DV-100270,2025-01,2025-01-12,2025-01-17,160,9,Esteira Interna,Média,6,5,0,Concluído
271,DV-100271,2025-01,2025-01-16,2025-01-22,161,18,Portal SILIC,Média,6,6,0,Concluído
272,DV-100272,2025-01,2025-01-05,2025-01-10,162,13,E-mail,Média,6,5,0,Concluído
273,DV-100273,2025-01,2025-01-14,2025-01-20,162,7,E-mail,Média,6,6,0,Concluído
274,DV-100274,2025-01,2025-01-10,2025-01-16,163,3,E-mail,Média,6,6,0,Concluído
275,DV-100275,2025-01,2025-01-04,2025-01-08,163,18,Portal SILIC,Média,6,4,0,Concluído
276,DV-100276,2025-01,2025-01-17,2025-01-24,164,9,E-mail,Alta,5,7,1,Concluído
277,DV-100277,2025-01,2025-01-17,2025-01-22,164,8,Portal SILIC,Alta,5,5,0,Concluído
278,DV-100278,2025-01,2025-01-26,2025-01-31,164,3,E-mail,Alta,5,5,0,Concluído
279,DV-100279,2025-01,2025-01-17,2025-01-22,165,5,Esteira Interna,Alta,5,5,0,Concluído
280,DV-100280,2025-01,2025-01-25,2025-01-30,166,13,Portal SILIC,Alta,5,5,0,Concluído
281,DV-100281,2025-01,2025-01-08,2025-01-14,166,13,E-mail,Alta,5,6,1,Concluído
282,DV-100282,2025-01,2025-01-05,2025-01-12,166,3,Portal SILIC,Alta,5,7,1,Concluído
283,DV-100283,2025-01,2025-01-18,2025-01-22,167,14,Portal SILIC,Alta,5,4,0,Concluído
284,DV-100284,2025-01,2025-01-07,2025-01-12,167,13,Portal SILIC,Alta,5,5,0,Concluído
285,DV-100285,2025-01,2025-01-08,2025-01-14,168,8,Portal SILIC,Alta,5,6,1,Concluído
286,DV-100286,2025-01,2025-01-19,2025-01-25,168,3,E-mail,Alta,5,6,1,Concluído
287,DV-100287,2025-01,2025-01-01,2025-01-07,169,9,E-mail,Alta,5,6,1,Concluído
288,DV-100288,2025-01,2025-01-16,2025-01-24,169,2,E-mail,Alta,5,8,1,Concluído
289,DV-100289,2025-01,2025-01-08,2025-01-15,170,16,E-mail,Alta,5,7,1,Concluído
290,DV-100290,2025-01,2025-01-24,2025-01-31,171,7,E-mail,Alta,5,7,1,Concluído
291,DV-100291,2025-01,2025-01-12,2025-01-17,171,15,Esteira Interna,Alta,5,5,0,Concluído
292,DV-100292,2025-01,2025-01-11,2025-01-17,172,5,E-mail,Alta,5,6,1,Concluído
293,DV-100293,2025-01,2025-01-12,2025-01-17,172,7,Portal SILIC,Alta,5,5,0,Concluído
294,DV-100294,2025-01,2025-01-13,2025-01-19,173,4,Esteira Interna,Alta,5,6,1,Concluído
295,DV-100295,2025-01,2025-01-01,2025-01-06,173,15,Portal SILIC,Alta,5,5,0,Concluído
296,DV-100296,2025-01,2025-01-15,2025-01-22,174,12,Portal SILIC,Alta,5,7,1,Concluído
297,DV-100297,2025-01,2025-01-21,2025-01-26,174,2,Esteira Interna,Alta,5,5,0,Concluído
298,DV-100298,2025-01,2025-01-14,2025-01-19,175,15,Portal SILIC,Alta,5,5,0,Concluído
299,DV-100299,2025-01,2025-01-14,2025-01-20,175,7,Esteira Interna,Alta,5,6,1,Concluído
300,DV-100300,2025-01,2025-01-07,2025-01-11,176,6,Portal SILIC,Média,6,4,0,Concluído
301,DV-100301,2025-01,2025-01-18,2025-01-22,176,10,Portal SILIC,Média,6,4,0,Concluído
302,DV-100302,2025-01,2025-01-05,2025-01-12,177,14,E-mail,Média,6,7,1,Concluído
303,DV-100303,2025-01,2025-01-22,2025-01-26,177,16,Esteira Interna,Média,6,4,0,Concluído
304,DV-100304,2025-01,2025-01-27,2025-02-02,178,7,Portal SILIC,Média,6,6,0,Concluído
305,DV-100305,2025-01,2025-01-24,2025-01-28,178,18,Portal SILIC,Média,6,4,0,Concluído
306,DV-100306,2025-01,2025-01-26,2025-02-01,179,8,E-mail,Média,6,6,0,Concluído
307,DV-100307,2025-01,2025-01-06,2025-01-13,179,2,Portal SILIC,Média,6,7,1,Concluído
308,DV-100308,2025-01,2025-01-20,2025-01-27,180,2,Portal SILIC,Média,6,7,1,Concluído
309,DV-100309,2025-01,2025-01-20,2025-01-24,180,14,Portal SILIC,Média,6,4,0,Concluído
310,DV-100310,2025-01,2025-01-22,2025-01-28,181,6,Portal SILIC,Média,6,6,0,Concluído
311,DV-100311,2025-01,2025-01-05,2025-01-09,181,1,Esteira Interna,Média,6,4,0,Concluído
312,DV-100312,2025-01,2025-01-08,2025-01-13,182,2,Portal SILIC,Média,6,5,0,Concluído
313,DV-100313,2025-01,2025-01-12,2025-01-19,182,12,Portal SILIC,Média,6,7,1,Concluído
314,DV-100314,2025-01,2025-01-11,2025-01-16,183,18,E-mail,Média,6,5,0,Concluído
315,DV-100315,2025-01,2025-01-13,2025-01-20,184,13,Portal SILIC,Média,6,7,1,Concluído
316,DV-100316,2025-01,2025-01-02,2025-01-07,185,15,Esteira Interna,Média,6,5,0,Concluído
317,DV-100317,2025-01,2025-01-25,2025-01-30,185,14,Esteira Interna,Média,6,5,0,Concluído
318,DV-100318,2025-01,2025-01-07,2025-01-14,186,2,Portal SILIC,Média,6,7,1,Concluído
319,DV-100319,2025-01,2025-01-04,2025-01-10,186,2,E-mail,Média,6,6,0,Concluído
320,DV-100320,2025-01,2025-01-08,2025-01-13,187,6,Portal SILIC,Média,6,5,0,Concluído
321,DV-100321,2025-01,2025-01-25,2025-01-29,188,6,Esteira Interna,Média,6,4,0,Concluído
322,DV-100322,2025-01,2025-01-25,2025-01-30,189,16,E-mail,Média,6,5,0,Concluído
323,DV-100323,2025-01,2025-01-13,2025-01-21,190,1,E-mail,Alta,5,8,1,Concluído
324,DV-100324,2025-01,2025-01-12,2025-01-19,191,6,E-mail,Alta,5,7,1,Concluído
325,DV-100325,2025-01,2025-01-22,2025-01-27,192,7,Portal SILIC,Média,6,5,0,Concluído
326,DV-100326,2025-01,2025-01-05,2025-01-10,192,12,Portal SILIC,Média,6,5,0,Concluído
327,DV-100327,2025-01,2025-01-15,2025-01-21,193,10,E-mail,Média,6,6,0,Concluído
328,DV-100328,2025-01,2025-01-06,2025-01-12,193,8,Portal SILIC,Média,6,6,0,Concluído
329,DV-100329,2025-01,2025-01-21,2025-01-25,194,4,Esteira Interna,Média,6,4,0,Concluído
330,DV-100330,2025-01,2025-01-23,2025-01-27,194,4,Portal SILIC,Média,6,4,0,Concluído
331,DV-100331,2025-01,2025-01-04,2025-01-08,195,12,Esteira Interna,Média,6,4,0,Concluído
332,DV-100332,2025-01,2025-01-19,2025-01-25,195,12,Portal SILIC,Média,6,6,0,Concluído
333,DV-100333,2025-01,2025-01-03,2025-01-07,196,17,Portal SILIC,Média,6,4,0,Concluído
334,DV-100334,2025-01,2025-01-27,2025-02-03,196,9,Portal SILIC,Média,6,7,1,Concluído
335,DV-100335,2025-01,2025-01-15,2025-01-19,197,18,Portal SILIC,Média,6,4,0,Concluído
336,DV-100336,2025-01,2025-01-11,2025-01-15,198,5,Portal SILIC,Média,6,4,0,Concluído
337,DV-100337,2025-01,2025-01-16,2025-01-20,198,12,Portal SILIC,Média,6,4,0,Concluído
338,DV-100338,2025-01,2025-01-10,2025-01-15,199,11,E-mail,Média,6,5,0,Concluído
339,DV-100339,2025-01,2025-01-21,2025-01-27,200,8,Portal SILIC,Média,6,6,0,Concluído
340,DV-100340,2025-01,2025-01-15,2025-01-20,201,17,Portal SILIC,Média,6,5,0,Concluído
341,DV-100341,2025-01,2025-01-23,2025-01-27,201,6,Portal SILIC,Média,6,4,0,Concluído
342,DV-100342,2025-01,2025-01-22,2025-01-28,202,18,E-mail,Média,6,6,0,Concluído
343,DV-100343,2025-01,2025-01-10,2025-01-15,202,1,E-mail,Média,6,5,0,Concluído
344,DV-100344,2025-01,2025-01-24,2025-01-29,203,5,Portal SILIC,Média,6,5,0,Concluído
345,DV-100345,2025-01,2025-01-04,2025-01-11,203,14,Portal SILIC,Média,6,7,1,Concluído
346,DV-100346,2025-01,2025-01-03,2025-01-09,204,9,Portal SILIC,Média,6,6,0,Concluído
347,DV-100347,2025-01,2025-01-26,2025-01-30,204,1,Esteira Interna,Média,6,4,0,Concluído
348,DV-100348,2025-01,2025-01-01,2025-01-08,205,1,Esteira Interna,Média,6,7,1,Concluído
349,DV-100349,2025-01,2025-01-24,2025-01-30,206,3,Portal SILIC,Média,6,6,0,Concluído
350,DV-100350,2025-01,2025-01-09,2025-01-13,207,15,E-mail,Média,6,4,0,Concluído
351,DV-100351,2025-01,2025-01-03,2025-01-09,207,13,Portal SILIC,Média,6,6,0,Concluído
352,DV-100352,2025-01,2025-01-26,2025-01-31,208,4,Esteira Interna,Média,6,5,0,Concluído
353,DV-100353,2025-01,2025-01-13,2025-01-17,208,1,Portal SILIC,Média,6,4,0,Concluído
354,DV-100354,2025-01,2025-01-14,2025-01-19,209,12,E-mail,Média,6,5,0,Concluído
355,DV-100355,2025-01,2025-01-03,2025-01-09,209,9,E-mail,Média,6,6,0,Concluído
356,DV-100356,2025-01,2025-01-18,2025-01-22,210,14,Esteira Interna,Média,6,4,0,Concluído
357,DV-100357,2025-01,2025-01-18,2025-01-24,210,17,Portal SILIC,Média,6,6,0,Concluído
358,DV-100358,2025-01,2025-01-23,2025-01-27,211,10,E-mail,Alta,5,4,0,Concluído
359,DV-100359,2025-01,2025-01-01,2025-01-06,211,8,Portal SILIC,Alta,5,5,0,Concluído
360,DV-100360,2025-01,2025-01-05,2025-01-10,212,4,Portal SILIC,Alta,5,5,0,Concluído
361,DV-100361,2025-01,2025-01-10,2025-01-14,212,10,E-mail,Alta,5,4,0,Concluído
362,DV-100362,2025-01,2025-01-22,2025-01-25,213,14,Portal SILIC,Alta,5,3,0,Concluído
363,DV-100363,2025-01,2025-01-18,2025-01-24,214,14,Portal SILIC,Alta,5,6,1,Concluído
364,DV-100364,2025-01,2025-01-23,2025-01-27,215,17,Portal SILIC,Alta,5,4,0,Concluído
365,DV-100365,2025-01,2025-01-14,2025-01-20,215,2,Esteira Interna,Alta,5,6,1,Concluído
366,DV-100366,2025-01,2025-01-25,2025-01-30,216,15,Portal SILIC,Alta,5,5,0,Concluído
367,DV-100367,2025-01,2025-01-14,2025-01-18,216,7,Portal SILIC,Alta,5,4,0,Concluído
368,DV-100368,2025-01,2025-01-24,2025-01-30,217,15,Esteira Interna,Alta,5,6,1,Concluído
369,DV-100369,2025-01,2025-01-06,2025-01-11,218,14,Portal SILIC,Alta,5,5,0,Concluído
370,DV-100370,2025-01,2025-01-10,2025-01-14,219,2,Portal SILIC,Alta,5,4,0,Concluído
371,DV-100371,2025-01,2025-01-15,2025-01-20,220,18,Esteira Interna,Alta,5,5,0,Concluído
372,DV-100372,2025-01,2025-01-23,2025-01-28,220,6,Portal SILIC,Alta,5,5,0,Concluído
373,DV-100373,2025-01,2025-01-04,2025-01-08,220,17,E-mail,Alta,5,4,0,Concluído
374,DV-100374,2025-01,2025-01-10,2025-01-16,221,4,Portal SILIC,Alta,5,6,1,Concluído
375,DV-100375,2025-01,2025-01-22,2025-01-30,221,2,Portal SILIC,Alta,5,8,1,Concluído
376,DV-100376,2025-01,2025-01-24,2025-01-29,222,9,Portal SILIC,Alta,5,5,0,Concluído
377,DV-100377,2025-01,2025-01-07,2025-01-14,223,4,Portal SILIC,Alta,5,7,1,Concluído
378,DV-100378,2025-01,2025-01-09,2025-01-16,223,6,Portal SILIC,Alta,5,7,1,Concluído
379,DV-100379,2025-01,2025-01-04,2025-01-11,223,6,E-mail,Alta,5,7,1,Concluído
380,DV-100380,2025-01,2025-01-17,2025-01-23,224,8,Portal SILIC,Alta,5,6,1,Concluído
381,DV-100381,2025-01,2025-01-21,2025-01-26,224,12,Esteira Interna,Alta,5,5,0,Concluído
382,DV-100382,2025-01,2025-01-27,2025-02-03,224,15,Portal SILIC,Alta,5,7,1,Concluído
383,DV-100383,2025-01,2025-01-20,2025-01-27,225,11,Portal SILIC,Alta,5,7,1,Concluído
384,DV-100384,2025-01,2025-01-06,2025-01-11,225,10,Portal SILIC,Alta,5,5,0,Concluído
385,DV-100385,2025-01,2025-01-14,2025-01-21,226,7,Portal SILIC,Alta,5,7,1,Concluído
386,DV-100386,2025-01,2025-01-03,2025-01-11,227,16,Portal SILIC,Alta,5,8,1,Concluído
387,DV-100387,2025-01,2025-01-16,2025-01-22,227,5,Portal SILIC,Alta,5,6,1,Concluído
388,DV-100388,2025-01,2025-01-07,2025-01-13,228,8,Portal SILIC,Alta,5,6,1,Concluído
389,DV-100389,2025-01,2025-01-17,2025-01-24,229,2,Portal SILIC,Alta,5,7,1,Concluído
390,DV-100390,2025-01,2025-01-11,2025-01-17,229,4,Portal SILIC,Alta,5,6,1,Concluído
391,DV-100391,2025-01,2025-01-17,2025-01-25,230,4,Portal SILIC,Alta,5,8,1,Concluído
392,DV-100392,2025-01,2025-01-27,2025-02-04,230,17,E-mail,Alta,5,8,1,Concluído
393,DV-100393,2025-01,2025-01-22,2025-01-29,231,13,Portal SILIC,Alta,5,7,1,Concluído
394,DV-100394,2025-01,2025-01-13,2025-01-21,231,1,Portal SILIC,Alta,5,8,1,Concluído
395,DV-100395,2025-01,2025-01-19,2025-01-27,231,1,Portal SILIC,Alta,5,8,1,Concluído
396,DV-100396,2025-01,2025-01-05,2025-01-11,232,15,Portal SILIC,Alta,5,6,1,Concluído
397,DV-100397,2025-01,2025-01-10,2025-01-16,232,10,Portal SILIC,Alta,5,6,1,Concluído
398,DV-100398,2025-01,2025-01-23,2025-01-28,233,18,Portal SILIC,Alta,5,5,0,Concluído
399,DV-100399,2025-01,2025-01-10,2025-01-16,234,2,Portal SILIC,Alta,5,6,1,Concluído
400,DV-100400,2025-01,2025-01-25,2025-01-29,235,9,Portal SILIC,Média,6,4,0,Concluído
401,DV-100401,2025-01,2025-01-11,2025-01-16,235,6,Portal SILIC,Média,6,5,0,Concluído
402,DV-100402,2025-01,2025-01-14,2025-01-18,236,18,Portal SILIC,Média,6,4,0,Concluído
403,DV-100403,2025-01,2025-01-25,2025-01-29,237,7,Portal SILIC,Média,6,4,0,Concluído
404,DV-100404,2025-01,2025-01-24,2025-01-30,238,15,Portal SILIC,Média,6,6,0,Concluído
405,DV-100405,2025-01,2025-01-19,2025-01-23,238,5,Esteira Interna,Média,6,4,0,Concluído
406,DV-100406,2025-01,2025-01-11,2025-01-16,239,8,E-mail,Média,6,5,0,Concluído
407,DV-100407,2025-01,2025-01-18,2025-01-24,240,16,Portal SILIC,Média,6,6,0,Concluído
408,DV-100408,2025-01,2025-01-09,2025-01-14,240,12,Esteira Interna,Média,6,5,0,Concluído
409,DV-100409,2025-01,2025-01-19,2025-01-25,241,16,Portal SILIC,Média,6,6,0,Concluído
410,DV-100410,2025-01,2025-01-07,2025-01-12,241,2,E-mail,Média,6,5,0,Concluído
411,DV-100411,2025-01,2025-01-02,2025-01-06,242,16,Esteira Interna,Média,6,4,0,Concluído
412,DV-100412,2025-01,2025-01-07,2025-01-12,242,18,Esteira Interna,Média,6,5,0,Concluído
413,DV-100413,2025-01,2025-01-01,2025-01-06,243,8,Portal SILIC,Média,6,5,0,Concluído
414,DV-100414,2025-01,2025-01-20,2025-01-25,243,8,Portal SILIC,Média,6,5,0,Concluído
415,DV-100415,2025-01,2025-01-09,2025-01-14,244,11,E-mail,Média,6,5,0,Concluído
416,DV-100416,2025-01,2025-01-05,2025-01-11,244,8,E-mail,Média,6,6,0,Concluído
417,DV-100417,2025-01,2025-01-05,2025-01-09,245,14,Portal SILIC,Média,6,4,0,Concluído
418,DV-100418,2025-01,2025-01-22,2025-01-28,246,8,E-mail,Média,6,6,0,Concluído
419,DV-100419,2025-01,2025-01-03,2025-01-09,246,9,Portal SILIC,Média,6,6,0,Concluído
420,DV-100420,2025-01,2025-01-10,2025-01-17,247,9,Portal SILIC,Média,6,7,1,Concluído
421,DV-100421,2025-01,2025-01-23,2025-01-28,247,5,E-mail,Média,6,5,0,Concluído
422,DV-100422,2025-01,2025-01-25,2025-01-30,248,5,Portal SILIC,Média,6,5,0,Concluído
423,DV-100423,2025-01,2025-01-04,2025-01-10,249,2,Portal SILIC,Média,6,6,0,Concluído
424,DV-100424,2025-01,2025-01-21,2025-01-25,250,15,Portal SILIC,Média,6,4,0,Concluído
425,DV-100425,2025-01,2025-01-20,2025-01-24,250,1,Esteira Interna,Média,6,4,0,Concluído
426,DV-100426,2025-01,2025-01-10,2025-01-17,251,2,E-mail,Média,6,7,1,Concluído
427,DV-100427,2025-01,2025-01-21,2025-01-28,251,12,E-mail,Média,6,7,1,Concluído
428,DV-100428,2025-01,2025-01-01,2025-01-08,252,17,Portal SILIC,Média,6,7,1,Concluído
429,DV-100429,2025-01,2025-01-22,2025-01-27,253,2,E-mail,Média,6,5,0,Concluído
430,DV-100430,2025-01,2025-01-09,2025-01-12,254,14,Portal SILIC,Alta,5,3,0,Concluído
431,DV-100431,2025-01,2025-01-25,2025-01-30,255,15,Portal SILIC,Alta,5,5,0,Concluído
432,DV-100432,2025-01,2025-01-01,2025-01-06,256,2,Esteira Interna,Alta,5,5,0,Concluído
433,DV-100433,2025-01,2025-01-17,2025-01-23,256,12,Portal SILIC,Alta,5,6,1,Concluído
434,DV-100434,2025-01,2025-01-16,2025-01-19,257,5,Esteira Interna,Alta,5,3,0,Concluído
435,DV-100435,2025-01,2025-01-18,2025-01-21,258,18,Portal SILIC,Alta,5,3,0,Concluído
436,DV-100436,2025-01,2025-01-20,2025-01-26,259,9,Portal SILIC,Alta,5,6,1,Concluído
437,DV-100437,2025-01,2025-01-05,2025-01-08,260,2,Portal SILIC,Alta,5,3,0,Concluído
438,DV-100438,2025-01,2025-01-04,2025-01-10,261,17,Esteira Interna,Alta,5,6,1,Concluído
439,DV-100439,2025-01,2025-01-18,2025-01-24,262,1,Portal SILIC,Alta,5,6,1,Concluído
440,DV-100440,2025-01,2025-01-25,2025-01-31,263,3,Portal SILIC,Alta,5,6,1,Concluído
441,DV-100441,2025-01,2025-01-08,2025-01-14,263,6,E-mail,Alta,5,6,1,Concluído
442,DV-100442,2025-01,2025-01-19,2025-01-24,264,1,E-mail,Alta,5,5,0,Concluído
443,DV-100443,2025-01,2025-01-03,2025-01-11,265,6,Portal SILIC,Alta,5,8,1,Concluído
444,DV-100444,2025-01,2025-01-15,2025-01-19,265,7,E-mail,Alta,5,4,0,Concluído
445,DV-100445,2025-01,2025-01-02,2025-01-07,266,9,E-mail,Alta,5,5,0,Concluído
446,DV-100446,2025-01,2025-01-06,2025-01-12,267,10,E-mail,Alta,5,6,1,Concluído
447,DV-100447,2025-01,2025-01-09,2025-01-15,267,12,E-mail,Alta,5,6,1,Concluído
448,DV-100448,2025-01,2025-01-27,2025-02-04,268,5,Esteira Interna,Alta,5,8,1,Concluído
449,DV-100449,2025-01,2025-01-26,2025-02-02,268,4,Portal SILIC,Alta,5,7,1,Concluído
450,DV-100450,2025-01,2025-01-26,2025-02-03,268,11,Esteira Interna,Alta,5,8,1,Concluído
451,DV-100451,2025-01,2025-01-14,2025-01-21,269,10,Portal SILIC,Alta,5,7,1,Concluído
452,DV-100452,2025-01,2025-01-12,2025-01-17,269,17,Esteira Interna,Alta,5,5,0,Concluído
453,DV-100453,2025-01,2025-01-23,2025-01-29,269,8,Portal SILIC,Alta,5,6,1,Concluído
454,DV-100454,2025-01,2025-01-23,2025-01-30,270,8,Portal SILIC,Alta,5,7,1,Concluído
455,DV-100455,2025-01,2025-01-18,2025-01-23,270,18,E-mail,Alta,5,5,0,Concluído
456,DV-100456,2025-01,2025-01-23,2025-01-29,271,14,Portal SILIC,Alta,5,6,1,Concluído
457,DV-100457,2025-01,2025-01-10,2025-01-17,271,15,Portal SILIC,Alta,5,7,1,Concluído
458,DV-100458,2025-01,2025-01-26,2025-02-02,272,10,Portal SILIC,Alta,5,7,1,Concluído
459,DV-100459,2025-01,2025-01-05,2025-01-12,272,15,Portal SILIC,Alta,5,7,1,Concluído
460,DV-100460,2025-01,2025-01-19,2025-01-26,273,1,Esteira Interna,Alta,5,7,1,Concluído
461,DV-100461,2025-01,2025-01-19,2025-01-25,273,8,E-mail,Alta,5,6,1,Concluído
462,DV-100462,2025-01,2025-01-05,2025-01-10,274,3,E-mail,Alta,5,5,0,Concluído
463,DV-100463,2025-01,2025-01-16,2025-01-22,275,9,Portal SILIC,Alta,5,6,1,Concluído
464,DV-100464,2025-01,2025-01-21,2025-01-29,275,9,Esteira Interna,Alta,5,8,1,Concluído
465,DV-100465,2025-01,2025-01-05,2025-01-10,276,10,Portal SILIC,Alta,5,5,0,Concluído
466,DV-100466,2025-01,2025-01-13,2025-01-18,277,12,Portal SILIC,Alta,5,5,0,Concluído
467,DV-100467,2025-01,2025-01-22,2025-01-27,278,8,E-mail,Alta,5,5,0,Concluído
468,DV-100468,2025-01,2025-01-25,2025-01-29,278,10,Portal SILIC,Alta,5,4,0,Concluído
469,DV-100469,2025-01,2025-01-05,2025-01-12,279,14,Portal SILIC,Média,6,7,1,Concluído
470,DV-100470,2025-01,2025-01-03,2025-01-10,279,14,E-mail,Média,6,7,1,Concluído
471,DV-100471,2025-01,2025-01-19,2025-01-25,280,7,Portal SILIC,Média,6,6,0,Concluído
472,DV-100472,2025-01,2025-01-03,2025-01-10,280,16,E-mail,Média,6,7,1,Concluído
473,DV-100473,2025-01,2025-01-26,2025-01-30,281,18,Portal SILIC,Média,6,4,0,Concluído
474,DV-100474,2025-01,2025-01-12,2025-01-17,282,16,E-mail,Média,6,5,0,Concluído
475,DV-100475,2025-01,2025-01-04,2025-01-10,283,13,E-mail,Média,6,6,0,Concluído
476,DV-100476,2025-01,2025-01-18,2025-01-23,283,10,Portal SILIC,Média,6,5,0,Concluído
477,DV-100477,2025-01,2025-01-15,2025-01-20,284,6,Portal SILIC,Média,6,5,0,Concluído
478,DV-100478,2025-01,2025-01-05,2025-01-11,285,5,Portal SILIC,Média,6,6,0,Concluído
479,DV-100479,2025-01,2025-01-27,2025-01-31,286,12,Portal SILIC,Média,6,4,0,Concluído
480,DV-100480,2025-01,2025-01-13,2025-01-20,287,5,Esteira Interna,Média,6,7,1,Concluído
481,DV-100481,2025-01,2025-01-12,2025-01-19,287,9,Portal SILIC,Média,6,7,1,Concluído
482,DV-100482,2025-01,2025-01-16,2025-01-21,288,13,Portal SILIC,Média,6,5,0,Concluído
483,DV-100483,2025-01,2025-01-21,2025-01-25,289,12,Portal SILIC,Média,6,4,0,Concluído
484,DV-100484,2025-01,2025-01-11,2025-01-15,289,12,Portal SILIC,Média,6,4,0,Concluído
485,DV-100485,2025-01,2025-01-18,2025-01-25,290,15,Portal SILIC,Média,6,7,1,Concluído
486,DV-100486,2025-01,2025-01-13,2025-01-20,290,15,Portal SILIC,Média,6,7,1,Concluído
487,DV-100487,2025-01,2025-01-08,2025-01-15,291,6,Portal SILIC,Média,6,7,1,Concluído
488,DV-100488,2025-01,2025-01-19,2025-01-24,292,1,Portal SILIC,Média,6,5,0,Concluído
489,DV-100489,2025-01,2025-01-13,2025-01-18,292,12,Portal SILIC,Média,6,5,0,Concluído
490,DV-100490,2025-01,2025-01-23,2025-01-26,293,16,Portal SILIC,Alta,5,3,0,Concluído
491,DV-100491,2025-01,2025-01-03,2025-01-06,294,2,E-mail,Alta,5,3,0,Concluído
492,DV-100492,2025-01,2025-01-06,2025-01-11,295,8,Portal SILIC,Alta,5,5,0,Concluído
493,DV-100493,2025-01,2025-01-15,2025-01-19,295,1,E-mail,Alta,5,4,0,Concluído
494,DV-100494,2025-01,2025-01-05,2025-01-08,296,17,Esteira Interna,Alta,5,3,0,Concluído
495,DV-100495,2025-01,2025-01-19,2025-01-22,296,11,Portal SILIC,Alta,5,3,0,Concluído
496,DV-100496,2025-01,2025-01-01,2025-01-07,297,13,Portal SILIC,Alta,5,6,1,Concluído
497,DV-100497,2025-01,2025-01-20,2025-01-25,297,6,Esteira Interna,Alta,5,5,0,Concluído
498,DV-100498,2025-01,2025-01-23,2025-01-26,298,2,Portal SILIC,Alta,5,3,0,Concluído
499,DV-100499,2025-01,2025-01-27,2025-02-02,298,11,Portal SILIC,Alta,5,6,1,Concluído
500,DV-100500,2025-01,2025-01-16,2025-01-22,299,2,Portal SILIC,Alta,5,6,1,Concluído
501,DV-100501,2025-01,2025-01-14,2025-01-19,300,11,Portal SILIC,Alta,5,5,0,Concluído
502,DV-100502,2025-01,2025-01-15,2025-01-20,301,5,E-mail,Alta,5,5,0,Concluído
503,DV-100503,2025-01,2025-01-13,2025-01-20,302,3,E-mail,Alta,5,7,1,Concluído
504,DV-100504,2025-01,2025-01-26,2025-02-02,302,7,E-mail,Alta,5,7,1,Concluído
505,DV-100505,2025-01,2025-01-03,2025-01-08,303,2,Esteira Interna,Alta,5,5,0,Concluído
506,DV-100506,2025-01,2025-01-24,2025-02-01,303,12,Esteira Interna,Alta,5,8,1,Concluído
507,DV-100507,2025-01,2025-01-19,2025-01-25,304,8,Portal SILIC,Alta,5,6,1,Concluído
508,DV-100508,2025-01,2025-01-24,2025-01-31,304,9,E-mail,Alta,5,7,1,Concluído
509,DV-100509,2025-01,2025-01-17,2025-01-23,305,17,E-mail,Alta,5,6,1,Concluído
510,DV-100510,2025-01,2025-01-18,2025-01-25,305,12,E-mail,Alta,5,7,1,Concluído
511,DV-100511,2025-01,2025-01-22,2025-01-27,305,2,Portal SILIC,Alta,5,5,0,Concluído
512,DV-100512,2025-01,2025-01-20,2025-01-27,306,18,Portal SILIC,Média,6,7,1,Concluído
513,DV-100513,2025-01,2025-01-18,2025-01-22,307,18,Esteira Interna,Média,6,4,0,Concluído
514,DV-100514,2025-01,2025-01-03,2025-01-07,307,1,Esteira Interna,Média,6,4,0,Concluído
515,DV-100515,2025-01,2025-01-27,2025-02-02,308,1,Portal SILIC,Média,6,6,0,Concluído
516,DV-100516,2025-01,2025-01-16,2025-01-22,308,11,Esteira Interna,Média,6,6,0,Concluído
517,DV-100517,2025-01,2025-01-22,2025-01-28,309,12,Portal SILIC,Média,6,6,0,Concluído
518,DV-100518,2025-01,2025-01-17,2025-01-23,309,1,Esteira Interna,Média,6,6,0,Concluído
519,DV-100519,2025-01,2025-01-06,2025-01-09,310,11,E-mail,Alta,5,3,0,Concluído
520,DV-100520,2025-01,2025-01-20,2025-01-23,311,12,E-mail,Alta,5,3,0,Concluído
521,DV-100521,2025-01,2025-01-02,2025-01-06,311,7,Portal SILIC,Alta,5,4,0,Concluído
522,DV-100522,2025-01,2025-01-04,2025-01-10,312,3,Portal SILIC,Alta,5,6,1,Concluído
523,DV-100523,2025-01,2025-01-17,2025-01-23,312,12,Portal SILIC,Alta,5,6,1,Concluído
524,DV-100524,2025-01,2025-01-25,2025-02-02,312,11,Esteira Interna,Alta,5,8,1,Concluído
525,DV-100525,2025-01,2025-01-15,2025-01-19,313,11,E-mail,Alta,5,4,0,Concluído
